# OpenSignals Text File Format
# {"00:21:08:35:17:ED":{"sensor":["RAW","RAW"],"device name":"00:21:08:35:17:ED","column":["nSeq","I1","I2","O1","O2","A2","A6"],"sync interval":2,"time":"17:28:23","comments":"","device connection":"BTH00:21:08:35:17:ED","channels":[2,6],"date":"2024-06-17","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":1000,"label":["A2","A6"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
4	0	0	0	0	481	1
5	0	0	0	0	471	1
6	0	0	0	0	463	1
7	0	0	0	0	456	0
8	0	0	0	0	454	0
9	0	0	0	0	457	0
10	0	0	0	0	462	1
11	0	0	0	0	467	1
12	0	0	0	0	469	1
13	0	0	0	0	469	1
14	0	0	0	0	467	0
15	0	0	0	0	463	0
0	0	0	0	0	460	0
1	0	0	0	0	454	0
2	0	0	0	0	449	1
3	0	0	0	0	445	0
4	0	0	0	0	441	0
5	0	0	0	0	443	0
6	0	0	0	0	446	0
7	0	0	0	0	451	0
8	0	0	0	0	452	0
9	0	0	0	0	450	0
10	0	0	0	0	449	1
11	0	0	0	0	448	0
12	0	0	0	0	445	1
13	0	0	0	0	443	0
14	0	0	0	0	442	0
15	0	0	0	0	442	0
0	0	0	0	0	441	0
1	0	0	0	0	440	0
2	0	0	0	0	438	1
3	0	0	0	0	436	0
4	0	0	0	0	432	0
5	0	0	0	0	431	0
6	0	0	0	0	431	0
7	0	0	0	0	432	0
8	0	0	0	0	435	0
9	0	0	0	0	439	0
10	0	0	0	0	443	1
11	0	0	0	0	446	1
12	0	0	0	0	446	0
13	0	0	0	0	446	0
14	0	0	0	0	443	0
15	0	0	0	0	439	0
0	0	0	0	0	440	0
1	0	0	0	0	447	0
2	0	0	0	0	455	1
3	0	0	0	0	459	1
4	0	0	0	0	463	1
5	0	0	0	0	468	1
6	0	0	0	0	473	1
7	0	0	0	0	475	1
8	0	0	0	0	473	1
9	0	0	0	0	470	1
10	0	0	0	0	470	1
11	0	0	0	0	470	1
